ID	LipidIon	log_t.test_p.value_BHcorrect	logFC	VIP	VIP_num	Regulate
8.98_800.652852875776	PC(38:2e)	1.17204629543135	0.497842677630593	VIP <1	0.760865685270213	Normal
8.98_833.675367915663	SM(d40:0)(rep)	0.0768075110080758	0.0303858971276717	VIP <1	0.637420222295049	Normal
8.99_690.603109524096	DG(18:3/22:1)	4.84079480514188	-2.05710207052151	VIP >=1	2.31953598444035	Down
8.99_789.684394427711	SM(d40:0)	1.1433204237711	-0.25171572847825	VIP <1	0.657312996739419	Normal
8.99_832.621471626506	PE(44:7e)	0.408149413624456	0.201808067561096	VIP <1	0.563993964323555	Normal
9_850.668720219512	PC(42:4p)(rep)	0.875711408236869	0.225110071218488	VIP <1	0.529318919136966	Normal
9.04_801.685032054217	SM(d41:1)	0.392577694737513	-0.0620413177169604	VIP <1	0.397858595357337	Normal
9.04_823.666559680723	SM(d43:4)	0.246916167339932	0.0721358752817281	VIP <1	0.22382174353886	Normal
9.04_845.67678160241	SM(d41:1)(rep)	0.795478804349204	-0.100774109563503	VIP <1	0.489405286067198	Normal
9.06_1136.8030866747	CerG3(d18:1/24:0)	0.289976918501883	0.140455990571781	VIP <1	0.460831034874793	Normal
9.06_776.652826150602	PC(36:0e)	0.647029064191988	-0.204883982001538	VIP <1	0.601462256804043	Normal
9.08_852.684373186747	PC(42:3p)(rep)	0.00592162462818779	-0.00387024962104194	VIP <1	0.522076456643377	Normal
9.09_834.637167614458	PE(44:6e)	1.19918981183261	0.420603852657655	VIP <1	0.701325160368806	Normal
9.09_834.637174692771	PC(41:6e)	1.00880220049321	0.402137424675787	VIP <1	0.655723765216331	Normal
9.11_828.684537596386	PC(40:2e)	1.10217064729712	0.39751281692169	VIP <1	0.689994139064606	Normal
9.11_847.690981933735	SM(d41:0)	0.791592211929204	-0.0966777817563665	VIP <1	0.47582694407734	Normal
9.11_854.699972277108	PC(42:2p)	1.94143096651577	0.504015111182592	VIP <1	0.843936177976021	Normal
9.12_806.607074548193	dMePE(20:0p/20:4)	1.29639426526194	-0.353858723987605	VIP <1	0.79027630810451	Normal
9.13_808.621538253012	PE(42:4p)	0.336854340303005	-0.100223920848881	VIP <1	0.38730812073203	Normal
9.14_756.591298307229	PE(20:0p/18:1)(rep)	0.0747175668497362	0.00433619326226832	VIP <1	0.222327415509182	Normal
9.14_758.605824204819	PE(20:0p/18:1)	0.0598681975066465	0.0657914590779362	VIP <1	0.257918704131394	Normal
9.15_608.597794927711	Cer(d17:1/22:0)	1.57122842591835	-0.250590619144781	VIP <1	0.607681951753926	Normal
9.15_798.682592331325	CerG1(d17:0/24:1)	2.212403252929	-0.239256048285846	VIP <1	0.843838356176315	Normal
9.16_634.613412590361	Cer(d17:1/24:1)	0.00673722782424179	-0.0298443450422893	VIP <1	0.320406743309008	Normal
9.17_782.606937042169	dMePE(38:2p)	0.42481622397783	0.217687588390534	VIP <1	0.4286371304373	Normal
9.17_974.750555433735	CerG2(d18:1/24:0)	0.0379540213276656	0.00777897337760192	VIP <1	0.301098821115701	Normal
9.18_810.637126548193	PC(39:4e)	3.08319560578309	0.783389910830305	VIP >=1	1.14779967167359	Up
9.18_810.637160927711	PE(42:3p)	2.67317984230744	0.692075591261721	VIP <1	0.953791149495743	Normal
9.18_844.679054566265	PC(40:1)	0.688317473473792	-0.0381251864582429	VIP <1	0.490680747373898	Normal
9.18_888.66991996988	PC(18:0/22:1)	0.828603503210246	-0.0531219083951843	VIP <1	0.555788906718022	Normal
9.19_841.716005319277	SM(d44:2)	2.69375436863703	0.547106102831327	VIP <1	0.990830932319166	Normal
9.19_885.708045674699	SM(d44:2)(rep)	2.07567443627191	0.392199528797362	VIP <1	0.812148890960748	Normal
9.19_894.694897349398	PC(44:4)	1.96182378872671	-0.361920921780728	VIP <1	0.737024800946808	Normal
9.19_938.685571373494	PC(24:0/20:4)	1.67944193521585	-0.354667881957232	VIP <1	0.729569813030734	Normal
9.2_614.571844584337	DG(18:0/16:0)	0.0570194742293388	0.00622296451631674	VIP >=1	1.11783047714006	Normal
9.2_880.715597385542	PC(44:3p)	1.08269079440847	0.37993915904322	VIP <1	0.721312236164885	Normal
9.21_640.587662969879	DG(18:0/18:1)	0.317445769917336	-0.0966649027268795	VIP >=1	1.03957133403058	Normal
9.22_666.603134680723	DG(20:1/18:1)	3.66592663069796	-1.13326728900244	VIP >=1	1.80375520565882	Down
9.22_810.68176655814	CerG1(d18:1/24:1)(rep)	0.203701617708875	-0.123072952556622	VIP <1	0.586526639799043	Normal
9.22_896.710276789157	PC(44:3)	0.00440541707205848	0.00116539424031677	VIP <1	0.314333700756052	Normal
9.22_960.74285010241	dMePE(50:5)	0.109661476569345	0.0921308093910491	VIP <1	0.575297206427801	Normal
9.23_815.700640415663	SM(d42:1)	0.433689262758137	-0.0720643602768402	VIP <1	0.443104380735065	Normal
9.23_837.682233728916	SM(d44:4)(rep)	0.784911682949884	0.104613341055007	VIP <1	0.349437638303631	Normal
9.23_859.692717337349	SM(d42:1)(rep)	0.662205907878479	-0.101270973639678	VIP <1	0.540461822660155	Normal
9.23_986.758827560241	dMePE(52:6)	0.0531559787928582	0.0638170348521994	VIP <1	0.58684337889976	Normal
9.27_692.618760506024	DG(22:1/18:2)	10.4788928788599	-4.50983575426089	VIP >=1	4.58199328444331	Down
9.27_870.694863614458	PC(42:2)	1.12565313913728	-0.209711048382274	VIP <1	0.470738636672744	Normal
9.28_914.685742373494	PC(24:0/18:2)	2.06980955899303	-0.343185339153043	VIP <1	0.708777563743345	Normal
9.31_773.653279596386	SM(d18:1/21:0)	1.41299099832381	-0.297007760627263	VIP <1	0.803052459543816	Normal
9.32_648.629168981928	Cer(d18:1/24:1)	0.138369894622205	0.0592682529292193	VIP <1	0.313252763592707	Normal
9.34_622.613573891566	Cer(d18:1/22:0)	0.575981137554349	-0.0849532091516667	VIP <1	0.317034877319927	Normal
9.34_812.698348054217	CerG1(d18:1/24:0)	2.67317984230744	-0.34132333017846	VIP <1	0.975379402347526	Normal
9.35_644.5976005	Cer(d42:4)	1.42604020509292	0.218281008029958	VIP <1	0.560876367423838	Normal
9.39_1012.77398991566	dMePE(54:7)	0.224964035644314	-0.241394439075717	VIP <1	0.330085185797647	Normal
9.41_829.71615873494	SM(d43:1)	0.997628167515294	-0.218261477549782	VIP <1	0.588452450350373	Normal
9.42_830.699743993976	PC(40:1e)	1.21744781743671	0.388366827368872	VIP <1	0.686339202592274	Normal
9.42_900.70630946988	PC(18:0p/24:1)	1.6528309911978	0.450571989554968	VIP <1	0.70697208673917	Normal
9.43_856.716101144578	PC(42:2e)	1.22376503083366	0.451269007644032	VIP <1	0.637240601733805	Normal
9.44_844.678951662069	PC(40:1)(rep)	0.293129906902199	0.30152742122731	VIP <1	0.592970406480626	Normal
9.45_804.684155536145	PC(38:0e)	0.395968541822592	-0.258734941678099	VIP <1	0.834683627392388	Normal
9.45_880.716240909639	PC(44:3p)(rep)	0.248194359340965	-0.0856904389626658	VIP <1	0.625391752199738	Normal
9.47_650.644752574468	Cer(d18:0/24:1)	0.0786397421442128	0.0829842546007535	VIP <1	0.34213460652647	Normal
9.48_624.629461246988	Cer(d18:0/22:0)	0.29269328925735	-0.0772075961444303	VIP <1	0.518645136507858	Normal
9.48_812.652778861446	PC(39:2p)	0.284081966745863	0.0856726923128967	VIP <1	0.448002766304969	Normal
9.49_836.650416506024	PE(42:2e)	0.656708633702721	-0.224509369502555	VIP <1	0.475639662517281	Normal
9.51_668.65514863253	Cer(d24:0/18:0	0.0587833715719221	0.0413552525262224	VIP <1	0.69125572592993	Normal
9.52_988.775109325301	dMePE(52:5)	0.215075178208674	0.109932957627246	VIP <1	0.47092200204872	Normal
9.53_988.773988614458	PE(54:5)	0.0254628277458389	0.0280887745729185	VIP <1	0.493680442559958	Normal
9.54_1014.78983583735	dMePE(54:6)	0.233394051029935	0.10210944563915	VIP <1	0.499739280400887	Normal
9.56_872.710482427711	PC(42:1)	0.249425416659021	-0.0778071686748483	VIP <1	0.235884319927173	Normal
9.56_922.725945036144	PC(46:4)	0.566431188824651	-0.19288559936689	VIP <1	0.538125501512773	Normal
9.59_694.634455301205	DG(18:1/22:1)	11.3488624878666	-4.20391921494437	VIP >=1	4.57207520341554	Down
9.6_642.603103343374	DG(18:0/18:0)	0.266404740597334	-0.0645639712980771	VIP >=1	1.09405159617794	Normal
9.6_668.618773385542	DG(20:0/18:1)	6.92741058237146	-1.75982102746158	VIP >=1	2.53739122718805	Down
9.61_843.732059554217	SM(d44:1)	0.0347176923344923	-0.0106053990318889	VIP <1	0.235020563436507	Normal
9.61_887.722992855422	SM(d44:1)(rep)	0.0492266640371597	0.00188225915164619	VIP <1	0.365709523817742	Normal
9.61_898.726080325301	PC(44:2)	0.0637308129577828	-0.0315029542755328	VIP <1	0.406887185862424	Normal
9.61_964.774063313253	dMePE(50:3)	1.03350305820805	0.279173356563543	VIP <1	0.640513714839398	Normal
9.63_671.576162777108	ZyE(20:4)	0.00240809558362832	0.21412174066259	VIP >=1	1.272049583125	Normal
9.63_671.576327801205	ChE(20:5)	0.00155924412342569	0.20586848092569	VIP >=1	1.26816319041662	Normal
9.67_647.576255084337	ChE(18:3)	0.14847668865311	0.357364412329279	VIP <1	0.99481385167865	Normal
9.68_676.660356987952	Cer(d20:1/24:1)	1.50480600785528	0.361591221140191	VIP <1	0.648526244373612	Normal
9.69_933.74003040625	MGDG(47:3)	0.66526700941223	-0.140081149611568	VIP >=1	1.62656530848834	Normal
9.72_650.645177283133	Cer(d18:1/24:0)	0.66526700941223	-0.119313409559884	VIP <1	0.33983751170528	Normal
9.77_812.652912406061	PE(42:2p)	2.07567443627191	-0.238828211258595	VIP <1	0.731849447589221	Normal
9.77_812.653529624242	PC(39:2p)(rep)	2.212403252929	-0.260344104238129	VIP <1	0.725717549653397	Normal
9.77_840.684147885542	PE(44:2p)	0.0364413150360304	-0.0759214758594483	VIP <1	0.493294959392298	Normal
9.77_884.746680176056	PC(44:2e)	0.870617175661758	0.875346641242053	VIP <1	0.921489683901714	Normal
9.81_934.747100319277	PG(46:1)	4.34492177891249	0.822863829472887	VIP >=1	1.43029094352316	Up
9.82_815.700024885714	SM(d42:1)(rep)(rep)	0.29275406619069	-0.183176107746833	VIP <1	0.540056495342124	Normal
9.82_858.73106813253	PC(42:1e)	0.588066695935427	0.195774307975837	VIP <1	0.401851318288082	Normal
9.83_1016.80536823494	dMePE(54:5)	0.0253162459097574	0.0396499757713598	VIP <1	0.481266685234853	Normal
9.84_678.675879134615	Cer(d20:0/24:1)	0.0712355250077523	0.125589719325407	VIP <1	0.369666846448891	Normal
9.86_652.660626421687	Cer(d18:0/24:0)	0.704677250385419	-0.14420262296325	VIP <1	0.558383224128903	Normal
9.97_696.650056644578	DG(18:1/22:0)	7.2207416366243	-1.19946431780335	VIP >=1	2.52180565350373	Down
